"class","apsig","perinc","pcygsig","mxy","fwx","fwy","neighbordist","new1sig","new2sig","sub1sig","sub2sig","sub2minsub1","dsub1sub2","holeinref","bigapratio","relfwx","relfwy","roundness","wiggliness"
"SN",0.483554,-0.155378,0.31054,0.0442691,-0.12905,0.161943,-0.101101,0.400058,0.325807,0.377834,0.278144,-0.176914,-0.969525,0.0903746,-0.836045,-0.517827,-0.0264703,-0.991345,-0.935516
"SN",0.585105,-0.467987,0.368747,0.0656101,-0.172569,0.131253,-0.303616,0.587024,0.572072,0.472635,0.429774,0.126442,-0.972327,0.331438,-0.819547,-0.518793,-0.0228719,-0.99164,-0.896987
"SN",0.300236,-0.670869,0.0569374,0.118789,-0.179358,0.136433,-0.306424,0.424244,0.352532,0.194928,0.0372554,-0.234931,-0.902313,0.36826,-0.570035,-0.515951,-0.0230848,-0.964265,-0.801508
"SN",0.343635,-0.164169,0.131624,0.0410392,-0.237112,0.133607,0.143723,0.204003,0.328393,0.192378,0.276667,0.184598,-0.971031,-0.245288,-0.457159,-0.535114,-0.027724,-1,-0.943491
"SN",0.322201,-0.503001,0.147615,0.0701058,-0.114967,0.180341,-0.10709,0.309033,0.242771,0.1806,0.0736353,-0.211972,-0.883727,0.124977,-0.8147,-0.467889,0.00147571,-0.984941,-0.924946
"SN",0.705973,0.251034,0.47049,0.0773698,-0.183642,0.144804,0.135821,0.650901,0.638046,0.636022,0.599094,-0.129012,-0.992444,0.013894,-0.834234,-0.521894,-0.0265189,-0.994025,-0.876222
"SN",0.520229,0.0914732,0.260839,0.088874,-0.189918,0.119353,0.255334,0.466786,0.421592,0.444951,0.380463,0.0655591,-0.976288,-0.00386457,-0.836549,-0.512339,-0.033986,-0.988776,-0.901855
"SN",0.654847,-0.538842,0.426536,0.0144486,-0.177782,0.156603,-0.0649509,0.68144,0.689556,0.542662,0.51657,-0.0544445,-0.967056,0.544748,-0.711462,-0.526213,-0.03133,-0.985367,-0.833556
"SN",0.46897,-0.410917,0.192761,0.0373015,-0.17957,0.161848,-0.147829,0.430684,0.419358,0.340539,0.307561,0.0807575,-0.96168,0.198752,-0.800461,-0.52883,-0.0212829,-0.99222,-0.832794
"SN",0.419675,-0.327152,0.166609,0.0388913,-0.178442,0.145163,-0.133839,0.35431,0.353962,0.284992,0.254829,0.0408975,-0.983045,0.146113,-0.770158,-0.513745,-0.022707,-0.995514,-0.923601
"SN",0.377148,-0.488177,0.115871,0.049374,-0.222483,0.101549,0.158732,0.378316,0.351461,0.250215,0.211578,0.0884856,-0.98458,0.187144,-0.762379,-0.524385,-0.0355038,-0.998228,-0.766269
"SN",0.664396,0.00708763,0.459804,0.0293777,-0.181855,0.124753,-0.0729866,0.592639,0.612669,0.57679,0.559189,-0.0255637,-0.856149,0.0260807,-0.831881,-0.520252,-0.0308052,-0.99448,-0.958289
"SN",0.344523,-0.23256,0.129384,0.0408037,-0.2053,0.131638,0.0943227,0.270892,0.24093,0.219588,0.170559,-0.0576347,-0.954551,0.0573475,-0.597856,-0.538062,-0.0174352,-0.9935,-0.798646
"SN",0.457301,-0.481682,0.1763,0.0349635,-0.171038,0.152008,-0.267004,0.475972,0.458168,0.349704,0.305423,-0.164959,-0.990836,0.17876,-0.809082,-0.522798,-0.0265871,-0.999937,-0.958981
"SN",0.651601,0.115114,0.429306,0.0508995,-0.156233,0.129115,-0.0151608,0.612676,0.55915,0.582698,0.510311,-0.142116,-0.964797,-0.00405672,-0.839008,-0.51805,-0.026284,-0.997931,-0.929537
"SN",0.611464,0.00706198,0.369124,0.0717221,-0.16683,0.146012,0.216383,0.573108,0.565092,0.532333,0.503422,0.0417978,-0.980882,-0.0807133,-0.83382,-0.524026,-0.0323269,-0.997323,-0.950584
"SN",0.16774,-0.192895,-0.0131869,0.0382243,-0.15569,0.0887041,0.105009,0.0391765,0.0534119,0.00428459,0.00150543,0.0873818,-0.924685,-0.0796478,-0.777615,-0.493001,-0.0562692,-0.989951,-0.691685
"SN",0.35553,-0.10701,0.124968,0.0284405,-0.217059,0.124033,0.233236,0.27671,0.197348,0.237561,0.148959,-0.209824,-0.931236,-0.152421,-0.807298,-0.542334,-0.0274683,-0.999099,-0.935749
"SN",0.623665,0.179357,0.369264,0.0376718,-0.218634,0.110399,0.331556,0.568933,0.575706,0.542618,0.522053,0.115327,-0.987705,-0.0348104,-0.82957,-0.530245,-0.028943,-0.997924,-0.940118
"SN",0.406203,-0.446756,0.183244,0.0397623,-0.162426,0.18126,0.676605,0.385434,0.386496,0.285315,0.265362,0.164715,-0.935699,0.22252,-0.722792,-0.499658,-0.004176,-0.983453,-0.823329
"SN",0.407265,-0.240319,0.165187,0.0177974,-0.24573,0.113434,0.0826507,0.321975,0.285322,0.267107,0.214601,-0.0544147,-0.96632,0.0163547,0.136014,-0.543258,-0.0290424,-0.995573,-0.855507
"SN",0.541302,-0.377754,0.329178,0.0161339,-0.213127,0.127218,-0.141648,0.485384,0.459581,0.442669,0.377654,0.0233365,-0.970352,0.251858,-0.835524,-0.522885,-0.0321642,-0.997055,-0.945358
"SN",0.384786,0.237143,0.163677,0.0376829,-0.128319,0.141144,0.0961469,0.322134,0.291858,0.267329,0.22279,0.0134301,-0.982669,0.022832,-0.804029,-0.504781,-0.0313404,-0.999986,-0.934716
"SN",0.253399,0.100094,0.197345,0.0171629,-0.155499,0.16675,0.114716,0.184935,0.049176,0.166681,0.00771317,0.139485,-0.714313,-0.03037,-0.800871,-0.49853,0.00373156,-0.999761,-0.839913
"SN",0.323012,-0.124276,0.130188,0.0603526,-0.205924,0.11219,0.22957,0.202152,0.164419,0.176731,0.127445,0.0532377,-0.926168,0.0183606,-0.819967,-0.513351,-0.0206632,-0.997621,-0.754361
"SN",0.56727,-0.0384452,0.333617,0.0397149,-0.221335,0.112137,-0.0506805,0.53492,0.511024,0.490361,0.438083,-0.190497,-0.821948,-0.0135653,-0.790497,-0.518616,-0.0311618,-0.998536,-0.924732
"SN",0.238377,0.287036,0.0601619,0.0767447,-0.225836,0.177287,0.188341,0.163959,0.0774796,0.14274,0.0353857,-0.118093,-0.882038,-0.16354,-0.710651,-0.539949,0.0113957,-0.985297,-0.815004
"SN",0.166403,-0.389181,-0.329807,0.0461012,-0.229225,0.0852673,0.180365,0.122113,0.0646112,0.0439075,-0.0137255,0.0167939,-0.798253,-0.113621,-0.662233,-0.531551,-0.0592586,-0.990553,-0.786056
"SN",0.390125,-0.249231,0.246846,-0.070308,-0.150231,0.163205,-0.156541,0.310334,0.24118,0.265432,0.176535,-0.0465448,-0.90319,0.0669217,-0.807676,-0.494903,-0.00231779,-0.995316,-0.943936
"SN",0.318699,-0.0402398,0.0690692,0.0246169,-0.241852,0.0921178,0.221624,0.172008,0.217198,0.148117,0.16633,0.139433,-0.944092,0.028847,-0.797763,-0.548065,-0.0422429,-0.9937,-0.899668
"SN",0.291218,-0.452206,0.00101916,0.0367772,-0.192271,0.150291,0.167939,0.241034,0.217313,0.159369,0.102315,-0.0878481,-0.884192,0.0782685,-0.677629,-0.537661,-0.0239302,-0.999728,-0.91153
"SN",0.149195,-0.820196,-0.108172,0.0429513,-0.289592,0.124498,-0.504083,0.386751,0.359452,0.00452766,-0.0974897,-0.122998,-0.88061,0.325906,-0.663022,-0.598336,-0.0188166,-0.98783,-0.613056
"SN",0.674677,0.0991703,0.411226,0.0592145,-0.193649,0.103947,0.181248,0.601018,0.584564,0.562571,0.524719,-0.203236,-0.979586,-0.0129752,-0.833473,-0.519745,-0.0326719,-0.994902,-0.946233
"SN",0.275325,-0.121127,0.127709,0.0227251,-0.145655,0.131197,0.464917,0.185718,0.0558485,0.169064,0.0210964,-0.119164,-0.847928,0.0137856,-0.798436,-0.481577,-0.0279311,-0.994536,-0.886775
"SN",0.285186,-0.392864,0.115928,0.019446,-0.159914,0.141066,-0.0765541,0.263497,0.109816,0.180027,0.0270216,0.0166735,-0.791168,0.0642765,-0.707903,-0.503357,-0.0147046,-0.996632,-0.866674
"SN",0.277497,-0.164765,0.017375,0.0266026,-0.173784,0.128108,0.0909761,0.163867,0.0966613,0.143421,0.0610855,-0.0582432,-0.983657,-0.0366523,-0.448804,-0.49912,-0.0296333,-0.988873,-0.895651
"SN",0.240902,-0.357734,0.152026,0.0140258,-0.138442,0.17203,-0.0364723,0.151676,0.0395131,0.0957797,-0.0390515,-0.0854768,-0.964564,0.067338,-0.767791,-0.473311,-0.0115587,-0.994475,-0.822775
"SN",0.329519,-0.167717,0.182166,0.0890388,-0.161691,0.132332,0.0263491,0.214215,0.176962,0.215968,0.167731,-0.04336,-0.875945,-0.1686,-0.852062,-0.501631,-0.0290815,-0.995623,-0.912007
"SN",0.314197,-0.251712,0.0618519,0.0428183,-0.213004,0.131592,0.201044,0.25708,0.197543,0.199528,0.118765,-0.187451,-0.986784,0.0428955,-0.780596,-0.524765,-0.0291491,-0.98888,-0.830027
"SN",0.370064,-0.268648,0.0961968,0.0234361,-0.208583,0.116312,0.109422,0.324328,0.274946,0.249296,0.180965,-0.190899,-0.952941,0.0993952,-0.665354,-0.525133,-0.0321305,-0.998206,-0.90943
"SN",0.24147,-0.626286,0.0430495,0.0517051,-0.207134,0.148234,-0.142531,0.322399,0.253533,0.126183,-0.0169306,-0.21239,-0.847036,0.168902,-0.580128,-0.531968,-0.00922361,-0.997432,-0.85211
"SN",0.561114,-0.0285326,0.285762,0.0287584,-0.218899,0.097213,0.0719767,0.497586,0.470676,0.457198,0.416341,-0.0096906,-0.956434,-0.169806,-0.82611,-0.519446,-0.0346467,-0.999827,-0.943154
"SN",0.740222,-0.351456,0.478386,0.0384991,-0.179057,0.108205,0.910197,0.731219,0.685597,0.691675,0.610926,-0.247173,-0.969275,0.430601,-0.722792,-0.527853,-0.0322978,-0.980787,-0.776773
"SN",0.468037,0.0619146,0.201747,0.0310832,-0.161718,0.147211,0.257205,0.405169,0.385445,0.360982,0.325766,0.0624641,-0.981359,0.0304906,-0.819428,-0.503132,-0.0254621,-0.998528,-0.943012
"SN",0.336223,-0.0952411,0.109685,0.0527669,-0.195096,0.125379,0.013991,0.245013,0.194302,0.222864,0.147742,0.0768888,-0.839442,-0.0348038,-0.75864,-0.511964,-0.0248549,-0.994717,-0.905953
"SN",0.393409,0.13223,0.193401,0.03329,-0.17421,0.138112,-0.0672892,0.308197,0.230465,0.280462,0.188071,-0.128951,-0.932056,-0.0293535,-0.744376,-0.501408,-0.0125439,-0.999946,-0.925523
"SN",0.537744,0.120286,0.372351,0.0751821,-0.197211,0.140683,0.145215,0.431984,0.441433,0.419575,0.393743,0.0624416,-0.967272,0.0228465,-0.825684,-0.511196,-0.023424,-0.99887,-0.952108
"SN",0.352741,-0.580686,0.176863,0.04962,-0.143922,0.146901,-0.193474,0.387374,0.293908,0.232218,0.0899866,-0.186244,-0.940664,0.278859,-0.835746,-0.458277,-0.0113724,-0.973369,-0.80719
"SN",0.353176,-0.559145,0.0785643,0.040986,-0.210806,0.0988029,-0.164261,0.395658,0.354497,0.239961,0.157675,-0.162267,-0.975117,0.212876,-0.367531,-0.522041,-0.044132,-0.992,-0.920946
"SN",0.389819,0.344975,0.114576,-0.00117981,-0.187396,0.117365,-0.00335694,0.29048,0.221101,0.276813,0.17659,-0.104331,-0.926667,-0.0911746,-0.670507,-0.529329,-0.0372983,-0.980372,-0.899991
"SN",0.252739,-0.577072,-0.373041,0.0396678,-0.171646,0.118329,0.0545166,0.268879,0.222219,0.109176,0.0400979,0.000121358,-0.831179,0.186308,-0.699164,-0.51802,-0.0410102,-0.991895,-0.849479
"SN",0.209306,-0.253934,-0.0656666,0.0488214,-0.226235,0.0775193,0.211301,0.0920716,0.0430923,0.0648961,-0.0157917,-0.167415,-0.92629,0.129191,-0.629545,-0.532764,-0.0743818,-0.98766,-0.879102
"SN",0.361402,-0.0409848,0.248533,0.0322394,-0.0151032,0.197526,0.0471426,0.277418,0.23857,0.240218,0.182154,-0.161494,-0.948511,-0.165789,-0.850229,-0.373613,0.0156721,-0.978751,-0.915296
"SN",0.447916,-0.472509,0.149722,0.000856243,-0.164322,0.109052,-0.177515,0.370162,0.355039,0.219838,0.199318,0.093452,-0.981021,0.136062,-0.729166,-0.513365,-0.0445207,-0.998723,-0.813596
"SN",0.421683,-0.130725,0.189951,0.0185662,-0.19503,0.113124,-0.0150121,0.323094,0.301721,0.277425,0.246565,0.0247624,-0.990512,-0.114141,-0.779718,-0.516561,-0.0387935,-0.994665,-0.703536
"SN",0.377341,-0.293146,0.0409097,0.0291277,-0.204959,0.106953,0.0203192,0.28746,0.291257,0.194797,0.165284,-0.0100612,-0.969278,0.05921,-0.466791,-0.51308,-0.0346791,-0.999069,-0.931692
"SN",0.452639,0.0392648,0.209192,0.0314908,-0.233276,0.0952284,0.375478,0.359007,0.311026,0.342541,0.26905,0.0805572,-0.919423,-0.0146659,-0.829754,-0.549129,-0.0411341,-0.998142,-0.890033
"SN",0.669922,0.346082,0.454282,0.0550188,-0.181207,0.138073,0.204532,0.607331,0.568385,0.590325,0.521712,0.0501849,-0.994703,-0.113894,-0.831496,-0.515233,-0.0235396,-0.999987,-0.952803
"SN",0.195612,0.11485,-0.294939,0.0442706,-0.207364,0.109065,0.20192,0.061655,-0.0197467,0.0389259,-0.0618971,-0.119398,-0.866032,-0.0112451,-0.685296,-0.550427,-0.0591139,-0.99392,-0.834315
"SN",0.326776,-0.212676,0.0938024,0.0259073,-0.216898,0.109868,0.100652,0.296838,0.242702,0.214422,0.148936,-0.178634,-0.94876,-0.0413,-0.819026,-0.524469,-0.041098,-0.984498,-0.815991
"SN",0.470749,-0.00696356,0.270204,0.0483008,-0.172122,0.143407,0.249655,0.342722,0.319225,0.320741,0.270742,0.0633256,-0.990102,-0.0405291,-0.836673,-0.514705,-0.03806,-0.988949,-0.734199
"SN",0.387703,-0.393644,0.115925,0.021911,-0.237042,0.113888,-0.039472,0.373322,0.349976,0.278922,0.237381,0.0199591,-0.953958,0.0944321,-0.722792,-0.543521,-0.0295954,-0.996084,-0.889666
"SN",0.259965,-0.423452,-0.35313,0.0446641,-0.235042,0.107621,-0.022508,0.202043,0.142248,0.122225,0.0545225,0.0451808,-0.971374,0.175335,-0.65257,-0.534794,-0.0378055,-0.999507,-0.843223
"SN",0.290113,-0.419535,0.13591,0.0333108,-0.158393,0.155807,-0.0897416,0.228111,0.240817,0.130673,0.137138,0.136072,-0.829898,0.0786237,-0.85971,-0.491118,-0.0214798,-0.998849,-0.897654
"SN",0.353373,-0.484638,0.269195,-0.127287,-0.132348,0.123555,-0.451688,0.355051,0.252191,0.25038,0.123338,-0.0343125,-0.938018,0.199125,-0.825707,-0.48379,-0.0367998,-0.992373,-0.636599
"SN",0.360986,-0.129417,0.135689,0.049159,-0.165307,0.133087,0.210487,0.442292,0.0615874,0.419478,0.00913181,-0.319137,-0.964661,0.0539237,-0.588561,-0.525653,-0.0264901,-0.996636,-0.96537
"SN",0.31218,-0.636843,0.11289,0.0110673,-0.234889,0.158405,-0.136764,0.398048,0.334433,0.170333,0.0875456,-0.0437145,-0.847572,0.273398,-0.692288,-0.546766,-0.00936125,-0.987085,-0.843116
"SN",0.464233,-0.2306,0.129503,0.0406046,-0.238622,0.109636,-0.0594657,0.455082,0.262524,0.395442,0.200288,-0.276147,-0.978966,0.0911944,-0.446885,-0.518741,-0.0205919,-0.999991,-0.921209
"SN",0.14197,-0.327579,-0.271419,0.0300411,-0.175375,0.0741507,0.170275,0.116611,-0.0572602,0.078562,-0.135691,-0.214794,-0.33038,-0.152324,-0.722792,-0.511635,-0.0763807,-0.965471,-0.817362
"SN",0.406407,-0.0321874,0.16671,0.0488985,-0.17292,0.129625,0.433739,0.309978,0.249476,0.297398,0.207734,0.0333357,-0.956019,-0.0639231,-0.781862,-0.515785,-0.0473201,-0.999078,-0.927762
"SN",0.185488,-0.127591,-0.156521,0.0346015,-0.179083,0.0647118,-0.0224775,0.0825064,0.0908097,0.0421425,0.0313545,0.0573669,-0.83573,-0.11931,-0.635241,-0.50452,-0.0804143,-0.984115,-0.663617
"SN",0.479002,-0.181961,0.27167,0.0402608,-0.223964,0.122555,-0.340354,0.331188,0.344579,0.310291,0.295231,-0.0316803,-0.982241,0.0496756,-0.821676,-0.530134,-0.0257781,-0.998249,-0.922848
"SN",0.44121,-0.222528,0.176787,0.0639272,-0.217691,0.140802,0.00734967,0.39873,0.379886,0.333114,0.300998,0.126069,-0.886374,0.0793975,-0.771956,-0.514476,-0.0114938,-0.999056,-0.948734
"SN",0.481418,-0.074117,0.315757,0.0358091,-0.181793,0.152874,0.0634238,0.489921,0.410853,0.378215,0.32057,-0.163895,-0.986868,-0.0414754,-0.680855,-0.523436,-0.0272995,-0.999867,-0.961483
"SN",0.347169,-0.46733,0.104098,0.0541501,-0.195032,0.100699,-0.0364649,0.332055,0.323444,0.214292,0.180948,0.00686107,-0.968756,0.129996,-0.78718,-0.506132,-0.0481264,-0.997929,-0.914133
"SN",0.360964,-0.210507,-0.0127956,0.0285264,-0.247302,0.0957847,-0.128855,0.289344,0.232174,0.245113,0.168329,-0.161219,-0.964008,0.0178341,-0.499102,-0.533533,-0.0334629,-0.993715,-0.841563
"SN",0.325833,-0.569446,0.0806891,0.0444719,-0.126385,0.22738,-0.438947,0.353216,0.305376,0.20614,0.122669,-0.062948,-0.804889,0.329304,-0.661737,-0.452647,0.0700695,-0.995166,-0.669619
"SN",0.362233,-0.00797901,0.221902,-0.00563456,-0.146713,0.161621,0.101678,0.246528,0.175461,0.238204,0.136922,-0.144142,-0.88862,-0.0430197,-0.836434,-0.504133,-0.019339,-0.995633,-0.77226
"SN",0.53249,-0.570964,-0.329506,0.0858703,-0.219521,0.10721,-0.146699,0.555465,0.563403,0.413433,0.377857,0.101275,-0.971097,0.435245,-0.688625,-0.538217,-0.0454595,-0.989085,-0.922031
"SN",0.425017,-0.682794,0.163273,0.0334258,-0.210715,0.122942,-0.178515,0.560401,0.519956,0.308419,0.236594,0.047614,-0.952667,0.464431,-0.522748,-0.530524,-0.0311575,-0.996314,-0.942199
"SN",0.628652,-0.34333,0.348963,0.0391873,-0.233697,0.10083,-0.364247,0.580547,0.549886,0.54146,0.487274,-0.103304,-0.982328,0.293287,-0.74868,-0.534378,-0.0366912,-0.998228,-0.941705
"SN",0.185293,-0.0599973,-0.387106,0.0564354,-0.23921,0.0642164,0.0920058,0.0576333,0.0680809,0.0411924,0.0291836,0.0993549,-0.964112,-0.127419,-0.330433,-0.574216,-0.0990292,-0.997868,-0.854361
"SN",0.332909,-0.733649,0.164148,0.104421,-0.250721,0.154197,-0.607562,0.596674,0.428433,0.247762,0.0990289,0.129087,-0.911359,0.520157,-0.815734,-0.564663,-0.00147938,-0.985554,-0.855483
"SN",0.432509,0.171427,0.19993,0.01363,-0.188136,0.13527,0.31662,0.354116,0.342201,0.324357,0.287388,0.0808856,-0.963906,0.000902437,-0.808895,-0.512182,-0.0298832,-0.998422,-0.911317
"SN",0.199466,-0.662538,-0.339246,0.0440013,-0.195237,0.093023,0.181456,0.303175,0.244722,0.064929,-0.0244559,-0.105011,-0.871179,0.192649,-0.715014,-0.538815,-0.0555055,-0.99392,-0.834315
"SN",0.476844,0.0407392,0.274453,0.0279341,-0.214478,0.130016,0.257574,0.383021,0.372759,0.35805,0.319976,-0.189237,-0.957958,0.0600597,-0.817373,-0.520799,-0.0182638,-0.99983,-0.929612
"SN",0.487134,-0.328952,0.481285,0.134549,0.0842438,0.268969,-0.249013,0.341088,0.448469,0.226882,0.382963,0.498233,-0.959755,0.191705,-0.8391,-0.27193,0.0923366,-0.99996,-0.991297
"SN",0.361471,-0.14077,0.213993,0.0189805,-0.228066,0.136674,0.165242,0.287358,0.167025,0.260705,0.118941,-0.0386196,-0.869038,0.0348813,-0.817191,-0.530044,-0.0196813,-0.996581,-0.911308
"SN",0.476359,0.0597489,0.265175,0.0564121,-0.196295,0.104427,0.319593,0.361364,0.364228,0.363407,0.33707,-0.182546,-0.98259,0.029217,-0.838585,-0.520015,-0.0302711,-0.992442,-0.896488
"SN",0.439796,0.132624,0.186966,0.0550761,-0.182525,0.130445,-0.00546621,0.391106,0.365773,0.341776,0.294084,-0.113415,-0.943691,-0.095572,-0.810841,-0.535628,-0.0370735,-0.997676,-0.932644
"SN",0.345522,0.0171107,0.153505,0.0452343,-0.184737,0.14378,0.0658211,0.262187,0.186007,0.235832,0.137346,-0.145564,-0.983088,-0.0633895,-0.792898,-0.512832,-0.0200584,-0.998637,-0.868304
"SN",0.420786,-0.619807,0.0239498,0.0535166,-0.217789,0.115432,-0.0799052,0.503962,0.464867,0.301538,0.225642,-0.0504535,-0.808417,0.367258,-0.654346,-0.552812,-0.0402574,-0.999056,-0.948734
"SN",0.300688,-0.466418,0.0355526,0.0316342,-0.168789,0.143438,0.0821097,0.290652,0.257889,0.172986,0.106901,-0.150009,-0.90755,0.135465,-0.670211,-0.533867,-0.0344705,-0.999117,-0.824218
"SN",0.649187,-0.313123,0.399602,0.0355321,-0.203495,0.124726,-0.114246,0.57267,0.60918,0.523374,0.537859,0.19967,-0.972544,0.270897,-0.770095,-0.522177,-0.0317531,-0.999961,-0.965038
"SN",0.425822,-0.400775,0.1874,0.0235813,-0.191146,0.130254,-0.0623945,0.373126,0.331896,0.308219,0.253168,0.0201476,-0.845928,0.139594,-0.803725,-0.516692,-0.0198238,-0.998962,-0.938237
"SN",0.446272,-0.580299,0.262053,0.139317,-0.182063,0.14084,-0.325729,0.507092,0.441378,0.34473,0.225146,-0.241647,-0.958125,0.391271,-0.833445,-0.510551,-0.0147704,-0.972867,-0.68637
"SN",0.163577,-0.0938828,-0.0697119,0.0441223,-0.21713,0.117718,0.352167,0.0688397,0.0279131,0.056937,-0.0130997,-0.153809,-0.889582,-0.130714,-0.700258,-0.551112,-0.0434603,-0.99713,-0.8632
"SN",0.464999,-0.371623,0.184572,0.066424,-0.201351,0.117983,-0.226846,0.414549,0.350322,0.362813,0.275523,0.128841,-0.993448,0.152018,-0.722081,-0.52589,-0.0328922,-0.993913,-0.963336
"SN",0.266509,-0.197631,0.15559,0.0481856,-0.187485,0.154557,0.299107,0.139556,0.190405,0.133206,0.149453,0.121113,-0.89409,-0.192336,-0.839441,-0.512294,-0.000919623,-0.999785,-0.774063
"SN",0.271281,-0.220344,0.11249,0.0237964,-0.13961,0.215125,0.0292594,0.155845,0.0702827,0.13641,0.0381264,-0.104473,-0.860249,0.0734831,-0.815947,-0.447739,0.0631298,-0.994483,-0.86341
"SN",0.566848,-0.23559,0.316465,0.0466409,-0.216702,0.113637,-0.0459959,0.507576,0.471249,0.474528,0.409946,0.0718069,-0.975562,0.153475,-0.707631,-0.525892,-0.0332715,-0.99976,-0.959625
"SN",0.234198,-0.400624,-0.0839552,0.036886,-0.219293,0.12826,0.0378069,0.163741,0.118518,0.0863138,0.0249022,-0.0342496,-0.899327,0.0419552,-0.636194,-0.564156,-0.0214483,-0.984759,-0.870307
"SN",0.506783,-0.143519,0.249812,0.0372985,-0.183053,0.13224,0.44361,0.390245,0.505211,0.378068,0.453428,-0.223165,-0.972208,-0.0133586,-0.793363,-0.513522,-0.0233099,-0.999754,-0.921555
"SN",0.346985,-0.383239,0.104115,0.0368363,-0.222091,0.10679,-0.214602,0.291619,0.248865,0.230268,0.158966,-0.122298,-0.954694,0.0393676,-0.660156,-0.527511,-0.0200346,-0.999807,-0.871949
"SN",0.502446,-0.568796,0.325531,-0.0384202,-0.207397,0.113793,0.256839,0.555782,0.537059,0.407532,0.339712,-0.213343,-0.985581,0.416345,-0.832735,-0.505379,-0.0290256,-0.984741,-0.939172
"SN",0.269239,-0.063013,0.0709311,0.0470513,-0.147336,0.118715,0.0406995,0.1596,0.0892517,0.142778,0.052333,-0.0731502,-0.88178,-0.0566017,-0.790274,-0.488163,-0.0459819,-0.996328,-0.893446
"SN",0.35178,0.0646354,0.142037,0.0352273,-0.248331,0.117504,-0.282844,0.216344,0.212197,0.203091,0.172963,-0.143328,-0.932855,0.0217091,-0.784989,-0.541097,-0.0219246,-0.999388,-0.887164
"SN",0.401329,-0.407015,0.105749,0.0494855,-0.148555,0.130722,0.156323,0.382868,0.342983,0.294299,0.230074,-0.148766,-0.967804,0.213217,-0.442638,-0.499208,-0.0258674,-0.997534,-0.895611
"SN",0.358029,-0.41962,0.0725185,0.0547337,-0.212911,0.1149,-0.1959,0.309558,0.251684,0.24514,0.146298,-0.201119,-0.960946,0.144608,-0.759257,-0.528083,-0.0328781,-0.99268,-0.926688
"SN",0.495787,-0.223401,0.247728,0.0302914,-0.198947,0.156161,0.0836165,0.414213,0.372654,0.387706,0.308806,-0.236494,-0.967389,0.0246263,-0.745855,-0.538495,-0.0271414,-0.999862,-0.955051
"SN",0.268774,-0.011145,0.0949499,0.0333595,-0.21852,0.105485,0.148699,0.202179,0.0512536,0.188514,0.0179822,-0.140519,-0.922411,-0.200944,-0.753315,-0.514889,-0.0325444,-0.992808,-0.902498
"SN",0.654683,0.0226274,0.44757,0.018937,-0.196767,0.12576,0.187095,0.411777,0.645202,0.406375,0.615961,-0.0509647,-0.997667,0.0333293,-0.839981,-0.510655,-0.0230606,-0.969855,-0.279452
"SN",0.283057,-0.193857,0.0923403,0.0587508,-0.257754,0.0786687,0.143469,0.195781,0.0504615,0.1816,0.000992303,-0.307755,-0.89272,-0.107534,-0.646949,-0.567963,-0.0640223,-0.983491,-0.622624
"SN",0.362805,-0.330822,0.133857,0.0383892,-0.165756,0.147691,-0.208281,0.305626,0.270645,0.24017,0.189084,0.063175,-0.899952,0.0526043,-0.769102,-0.516694,-0.020134,-0.994095,-0.929156
"SN",0.299604,-0.221977,0.106119,0.066001,-0.164266,0.191042,0.19389,0.200698,0.176565,0.167243,0.128101,0.0383838,-0.995577,0.0525821,-0.601961,-0.515411,0.00831607,-0.99697,-0.902669
"SN",0.21724,-0.480579,0.023459,0.0339699,-0.241068,0.154758,0.0344314,0.151528,0.132484,0.059355,0.0072113,-0.0869748,-0.882902,0.0723901,-0.731665,-0.540306,0.00526921,-0.97665,-0.888394
"SN",0.351106,-0.529589,0.1845,0.0513439,-0.228228,0.116109,-0.298726,0.335709,0.288521,0.180385,0.128995,0.100815,-0.939347,0.256192,-0.80884,-0.529203,-0.0346681,-0.989935,-0.737644
"SN",0.381396,-0.302848,0.301263,-0.0313468,-0.175712,0.148375,-0.159607,0.276687,0.265957,0.2393,0.219687,0.170975,-0.84852,0.075815,-0.841135,-0.493379,0.00335227,-0.999941,-0.987915
"SN",0.477351,0.0214955,0.304681,0.0467606,-0.204586,0.133575,0.291906,0.417504,0.291113,0.400779,0.249687,-0.172606,-0.985854,-0.0844526,-0.821073,-0.508227,-0.0224599,-0.99997,-0.969716
